,Date,Equipment_Type,Daily_Rate,Num_Days,Branch,Damaged,Customer_Type
18650,2017-05-29,1000psiwasher,75,7,Taber,[False],['Individual']
18651,2017-05-29,messageboard,200,4,Langley,[False],['Contractor']
18652,2017-05-29,10fteasyfence,25,4,Ottawa Downtown,[False],['Contractor']
18653,2017-05-29,messageboard,200,3,Leduc,[False],['Contractor']
18654,2017-05-29,chainsaw,50,1,Taber,[False],['Contractor']
18655,2017-05-29,messageboard,200,49,Barrie,[False],['Individual']
18656,2017-05-29,10fteasyfence,25,2,Anjou,[False],['Contractor']
18657,2017-05-29,finishnailer,40,47,Ottawa Downtown,[False],['Individual']
18658,2017-05-29,5000lbforklift,450,3,Vancouver,[False],['Contractor']
18659,2017-05-30,2tonexcavator,700,5,Brossard,[False],['Contractor']
18660,2017-05-30,1tonexcavator,900,4,Chilliwack,[False],['Contractor']
18661,2017-05-30,2tonexcavator,700,10,Edmonton,[False],['Contractor']
18662,2017-05-30,16ftscissorlift,300,2,St-Laurent,[False],['Contractor']
18663,2017-05-30,12ftscissorlift,250,2,Vancouver,[False],['Contractor']
18664,2017-05-30,recipsaw,30,2,Saint John,[False],['Contractor']
18665,2017-05-30,impactwrench,40,3,Bolton,[False],['Contractor']
18666,2017-05-30,beltsander,30,28,Lethbridge,[False],['Individual']
18667,2017-05-30,hardwoodnailer,50,2,Brossard,[False],['Contractor']
18668,2017-05-30,2tonexcavator,700,3,Edmonton,[False],['Contractor']
18669,2017-05-30,grinder,30,2,Brossard,[False],['Contractor']
18670,2017-05-30,draincleaner,15,6,Dartmouth,[False],['Contractor']
18671,2017-05-30,recipsaw,30,1,Saint John,[False],['Staff']
18672,2017-05-30,circularsaw,30,2,Dartmouth,[True],['Contractor']
18673,2017-05-30,5tonexcavator,1300,17,Barrie,[False],['Contractor']
18674,2017-05-30,19fttelehandler,600,4,Ottawa Downtown,[False],['Contractor']
18675,2017-05-31,40smoothroller,500,25,Toronto,[False],['Individual']
18676,2017-05-31,10kwgenerator,500,3,Edmonton,[False],['Contractor']
18677,2017-05-31,16ftscissorlift,300,4,Mississauga,[False],['Contractor']
18678,2017-05-31,circularsaw,30,2,Brossard,[False],['Contractor']
18679,2017-05-31,30ftscissorlift,400,3,Bolton,[True],['Contractor']
18680,2017-05-31,10ftcrowdfence,25,5,Dartmouth,[False],['Contractor']
18681,2017-05-31,jigsaw,25,19,Chilliwack,[False],['Individual']
18682,2017-05-31,circularsaw,30,6,Edmonton,[False],['Contractor']
18683,2017-05-31,5000lbforklift,450,10,Oshawa,[False],['Contractor']
18684,2017-05-31,30lbairbreaker,70,1,Langley,[False],['Contractor']
18685,2017-05-31,40fttelehandler,750,4,Vancouver,[False],['Individual']
18686,2017-05-31,draincleaner,15,29,Taber,[False],['Contractor']
18687,2017-05-31,10kwgenerator,500,4,Barrie,[False],['Contractor']
18688,2017-05-31,draincleaner,15,25,Taber,[False],['Contractor']
18689,2017-05-31,jigsaw,25,3,Dartmouth,[False],['Individual']
18690,2017-05-31,impactwrench,40,44,Chilliwack,[False],['Contractor']
18691,2017-05-31,chainsaw,50,1,Brossard,[False],['Staff']
18692,2017-05-31,messageboard,200,2,Brossard,[False],['Contractor']
18693,2017-05-31,1tonexcavator,900,7,Bracebridge,[False],['Contractor']
18694,2017-05-31,10fteasyfence,25,1,Lethbridge,[False],['Contractor']
18695,2017-05-31,10ftcrowdfence,25,6,Kitchener,[True],['Contractor']
18696,2017-06-01,draincleaner,15,1,Brossard,[False],['Contractor']
18697,2017-06-01,2tonexcavator,700,3,Toronto,[False],['Contractor']
18698,2017-06-01,1tonexcavator,900,1,Calgary,[False],['Contractor']
18699,2017-06-01,draincleaner,15,4,Brossard,[False],['Contractor']
18700,2017-06-01,45ftboomlift,450,3,Calgary,[False],['Individual']
18701,2017-06-01,chainsaw,50,41,Dartmouth,[False],['Individual']
18702,2017-06-01,vortexfan,50,18,Oshawa,[False],['Contractor']
18703,2017-06-01,40smoothroller,500,29,Ottawa Downtown,[False],['Contractor']
18704,2017-06-01,draincleaner,15,3,Saint John,[False],['Contractor']
18705,2017-06-01,messageboard,200,4,Oshawa,[False],['Contractor']
18706,2017-06-01,grinder,30,2,Saint John,[False],['Individual']
18707,2017-06-01,30ftscissorlift,400,1,Taber,[False],['Contractor']
18708,2017-06-01,trenchroller,400,3,Ottawa Downtown,[False],['Contractor']
18709,2017-06-01,100kwgenerator,900,5,Vancouver,[False],['Contractor']
18710,2017-06-01,5tonexcavator,1300,5,Mississauga,[False],['Contractor']
18711,2017-06-01,draincleaner,15,2,Saint John,[False],['Individual']
18712,2017-06-01,1tonexcavator,900,2,Ottawa East,[False],['Contractor']
18713,2017-06-01,roofnailer,40,7,Taber,[False],['Contractor']
18714,2017-06-01,chainsaw,50,2,Leduc,[False],['Contractor']
18715,2017-06-01,finishnailer,40,5,Leduc,[False],['Contractor']
18716,2017-06-01,chainsaw,50,5,Medicine Hat,[False],['Contractor']
18717,2017-06-01,lawnroller,20,1,Taber,[False],['Contractor']
18718,2017-06-01,5000lbforklift,450,9,Ottawa Downtown,[False],['Contractor']
18719,2017-06-01,10kwgenerator,500,1,Medicine Hat,[False],['Contractor']
18720,2017-06-01,hammerdrill,30,5,Dartmouth,[False],['Individual']
18721,2017-06-01,beltsander,30,1,Langley,[False],['Individual']
18722,2017-06-02,grinder,30,6,Langley,[False],['Contractor']
18723,2017-06-02,5tonexcavator,1300,5,Langley,[False],['Individual']
18724,2017-06-02,jumpingjack,80,31,Ottawa Downtown,[False],['Individual']
18725,2017-06-02,circularsaw,30,2,Brossard,[False],['Individual']
18726,2017-06-02,45ftboomlift,450,5,Lethbridge,[False],['Contractor']
18727,2017-06-02,circularsaw,30,4,Langley,[False],['Contractor']
18728,2017-06-02,trenchroller,400,2,Oshawa,[False],['Contractor']
18729,2017-06-02,10kwgenerator,500,3,Oshawa,[False],['Contractor']
18730,2017-06-02,17lbairbreaker,60,37,Taber,[False],['Individual']
18731,2017-06-02,3000wgenerator,200,31,Barrie,[False],['Contractor']
18732,2017-06-02,10ftscissorlift,200,1,Surrey,[False],['Contractor']
18733,2017-06-02,circularsaw,30,5,Maple Ridge,[False],['Individual']
18734,2017-06-02,hammerdrill,30,4,Langley,[False],['Contractor']
18735,2017-06-02,84smoothroller,850,1,Chilliwack,[False],['Contractor']
18736,2017-06-02,10kwgenerator,500,1,Anjou,[False],['Contractor']
18737,2017-06-02,pedestalfan,30,3,Bolton,[False],['Contractor']
18738,2017-06-02,messageboard,200,4,Mississauga,[False],['Contractor']
18739,2017-06-03,circularsaw,30,1,Saint John,[False],['Individual']
18740,2017-06-03,10ftscissorlift,200,1,Bolton,[False],['Contractor']
18741,2017-06-03,100kwgenerator,900,3,Toronto,[False],['Contractor']
18742,2017-06-03,impactwrench,40,2,Saint John,[True],['Contractor']
18743,2017-06-03,100kwgenerator,900,4,Brossard,[False],['Contractor']
18744,2017-06-03,platecompactor,200,9,Ottawa Downtown,[False],['Individual']
18745,2017-06-03,10ftscissorlift,200,1,Chilliwack,[False],['Contractor']
18746,2017-06-03,impactwrench,40,36,Saint John,[False],['Contractor']
18747,2017-06-03,34ftboomlift,400,3,Anjou,[False],['Contractor']
18748,2017-06-03,hammerdrill,30,2,Brossard,[False],['Contractor']
18749,2017-06-03,pedestalfan,30,1,Oshawa,[False],['Contractor']
18750,2017-06-03,platecompactor,200,1,Chilliwack,[False],['Contractor']
18751,2017-06-03,grinder,30,5,Leduc,[False],['Contractor']
18752,2017-06-03,40fttelehandler,750,44,Kitchener,[False],['Individual']
18753,2017-06-03,66padroller,700,5,Lethbridge,[False],['Contractor']
18754,2017-06-03,8drumsander,75,2,Dartmouth,[False],['Staff']
18755,2017-06-03,34ftboomlift,400,1,Dartmouth,[False],['Contractor']
18756,2017-06-03,jigsaw,25,18,Brossard,[False],['Individual']
18757,2017-06-03,finishnailer,40,1,Dartmouth,[False],['Individual']
18758,2017-06-03,impactwrench,40,1,Taber,[False],['Contractor']
18759,2017-06-03,finishnailer,40,2,Anjou,[False],['Contractor']
18760,2017-06-03,12ftscissorlift,250,44,Toronto,[False],['Contractor']
18761,2017-06-03,revplatecompactor,225,4,Bracebridge,[False],['Contractor']
18762,2017-06-04,beltsander,30,12,Medicine Hat,[False],['Individual']
18763,2017-06-04,platecompactor,200,11,Edmonton,[False],['Contractor']
18764,2017-06-04,revplatecompactor,225,2,Taber,[False],['Contractor']
18765,2017-06-04,12ftscissorlift,250,2,Leduc,[False],['Contractor']
18766,2017-06-04,circularsaw,30,2,Brossard,[False],['Individual']
18767,2017-06-04,8drumsander,75,34,Calgary,[False],['Individual']
18768,2017-06-04,10ftcrowdfence,25,1,Vancouver,[False],['Contractor']
18769,2017-06-04,66padroller,700,2,Toronto,[False],['Contractor']
18770,2017-06-04,jigsaw,25,1,Brossard,[False],['Individual']
18771,2017-06-04,40smoothroller,500,5,Ottawa Nepean,[False],['Contractor']
18772,2017-06-04,10ftcrowdfence,25,3,Vancouver,[False],['Staff']
18773,2017-06-04,trenchroller,400,23,Mississauga,[False],['Contractor']
18774,2017-06-04,chainsaw,50,2,Leduc,[False],['Contractor']
18775,2017-06-04,impactwrench,40,6,Brossard,[False],['Contractor']
18776,2017-06-04,30lbairbreaker,70,4,Taber,[False],['Contractor']
18777,2017-06-04,1tonexcavator,900,1,Lethbridge,[False],['Contractor']
18778,2017-06-04,1000psiwasher,75,5,Oshawa,[False],['Contractor']
18779,2017-06-05,recipsaw,30,3,Medicine Hat,[False],['Contractor']
18780,2017-06-05,lawnroller,20,1,Leduc,[False],['Staff']
18781,2017-06-05,hardwoodnailer,50,5,Ottawa Nepean,[False],['Contractor']
18782,2017-06-05,8drumsander,75,22,Barrie,[False],['Contractor']
18783,2017-06-05,84smoothroller,850,2,Calgary,[False],['Contractor']
18784,2017-06-05,66padroller,700,7,Vancouver,[False],['Contractor']
18785,2017-06-05,66padroller,700,3,Brossard,[False],['Contractor']
18786,2017-06-05,trenchroller,400,6,Ottawa East,[False],['Contractor']
18787,2017-06-05,30lbairbreaker,70,31,Bracebridge,[False],['Contractor']
18788,2017-06-05,pedestalfan,30,5,Bracebridge,[False],['Contractor']
18789,2017-06-05,100kwgenerator,900,37,Edmonton,[False],['Contractor']
18790,2017-06-05,draincleaner,15,13,Taber,[False],['Contractor']
18791,2017-06-05,impactwrench,40,2,Taber,[False],['Contractor']
18792,2017-06-05,recipsaw,30,3,Edmonton,[False],['Individual']
18793,2017-06-05,hardwoodnailer,50,4,Calgary,[False],['Contractor']
18794,2017-06-05,grinder,30,3,Brossard,[False],['Individual']
18795,2017-06-05,trenchroller,400,31,Vancouver,[False],['Individual']
18796,2017-06-05,19fttelehandler,600,2,Leduc,[False],['Contractor']
18797,2017-06-06,10ftcrowdfence,25,1,Medicine Hat,[False],['Contractor']
18798,2017-06-06,5000lbforklift,450,4,Dartmouth,[False],['Contractor']
18799,2017-06-06,1tonexcavator,900,2,Edmonton,[False],['Contractor']
18800,2017-06-06,40fttelehandler,750,10,Toronto,[False],['Contractor']
18801,2017-06-06,hammerdrill,30,22,Oshawa,[False],['Individual']
18802,2017-06-06,45ftboomlift,450,2,Kitchener,[False],['Individual']
18803,2017-06-06,grinder,30,43,Lethbridge,[False],['Individual']
18804,2017-06-06,roofnailer,40,4,Dartmouth,[False],['Contractor']
18805,2017-06-06,revplatecompactor,225,4,Dartmouth,[False],['Contractor']
18806,2017-06-06,10kwgenerator,500,1,Dartmouth,[False],['Contractor']
18807,2017-06-06,5000lbforklift,450,3,Saint John,[False],['Contractor']
18808,2017-06-06,jigsaw,25,1,Brossard,[True],['Contractor']
18809,2017-06-06,circularsaw,30,1,Brossard,[False],['Contractor']
18810,2017-06-06,recipsaw,30,8,Maple Ridge,[False],['Contractor']
18811,2017-06-06,lawnroller,20,2,Brossard,[False],['Individual']
18812,2017-06-06,jumpingjack,80,5,Ottawa Downtown,[True],['Contractor']
18813,2017-06-06,34ftboomlift,400,4,Bracebridge,[False],['Contractor']
18814,2017-06-06,17lbairbreaker,60,29,Medicine Hat,[False],['Contractor']
18815,2017-06-07,12ftscissorlift,250,14,Bolton,[False],['Contractor']
18816,2017-06-07,1000psiwasher,75,4,Lethbridge,[False],['Contractor']
18817,2017-06-07,impactwrench,40,42,Bracebridge,[False],['Contractor']
18818,2017-06-07,chainsaw,50,1,Leduc,[False],['Contractor']
18819,2017-06-07,16ftscissorlift,300,27,Ottawa Downtown,[False],['Individual']
18820,2017-06-07,1tonexcavator,900,13,Ottawa Downtown,[False],['Contractor']
18821,2017-06-07,10ftscissorlift,200,14,Toronto,[False],['Contractor']
18822,2017-06-07,finishnailer,40,3,St-Laurent,[False],['Individual']
18823,2017-06-07,17lbairbreaker,60,2,Kitchener,[True],['Contractor']
18824,2017-06-07,recipsaw,30,1,Brossard,[False],['Individual']
18825,2017-06-07,jigsaw,25,2,Dartmouth,[False],['Contractor']
18826,2017-06-07,chainsaw,50,1,Dartmouth,[False],['Individual']
18827,2017-06-07,19fttelehandler,600,3,Taber,[False],['Contractor']
18828,2017-06-07,2tonexcavator,700,1,Oshawa,[False],['Contractor']
18829,2017-06-07,draincleaner,15,6,Leduc,[False],['Individual']
18830,2017-06-07,10kwgenerator,500,14,Ottawa Nepean,[False],['Contractor']
18831,2017-06-07,finishnailer,40,3,Kitchener,[False],['Contractor']
18832,2017-06-07,pedestalfan,30,24,Mississauga,[False],['Contractor']
18833,2017-06-07,hammerdrill,30,1,Leduc,[False],['Contractor']
18834,2017-06-07,circularsaw,30,1,Brossard,[False],['Contractor']
18835,2017-06-07,lawnroller,20,2,Brossard,[False],['Contractor']
18836,2017-06-07,roofnailer,40,3,Vancouver,[False],['Contractor']
18837,2017-06-07,16ftscissorlift,300,2,Edmonton,[False],['Contractor']
18838,2017-06-07,17lbairbreaker,60,8,Dartmouth,[False],['Contractor']
18839,2017-06-07,3000wgenerator,200,2,Leduc,[False],['Contractor']
18840,2017-06-07,jigsaw,25,2,Dartmouth,[False],['Individual']
18841,2017-06-07,vortexfan,50,3,Taber,[False],['Individual']
18842,2017-06-08,hammerdrill,30,1,Brossard,[False],['Staff']
18843,2017-06-08,1tonexcavator,900,1,Taber,[False],['Contractor']
18844,2017-06-08,16ftscissorlift,300,33,Ottawa Nepean,[False],['Contractor']
18845,2017-06-08,grinder,30,26,Langley,[False],['Individual']
18846,2017-06-08,lawnroller,20,2,Saint John,[False],['Contractor']
18847,2017-06-08,hardwoodnailer,50,2,Chilliwack,[False],['Contractor']
18848,2017-06-08,jigsaw,25,13,Medicine Hat,[False],['Contractor']
18849,2017-06-08,hammerdrill,30,12,Brossard,[False],['Contractor']
18850,2017-06-08,recipsaw,30,40,Chilliwack,[False],['Contractor']
18851,2017-06-08,10kwgenerator,500,10,Oshawa,[False],['Contractor']
18852,2017-06-08,40fttelehandler,750,1,Langley,[False],['Contractor']
18853,2017-06-08,100kwgenerator,900,7,Mississauga,[False],['Contractor']
18854,2017-06-08,hardwoodnailer,50,49,Taber,[False],['Individual']
18855,2017-06-08,chainsaw,50,4,Taber,[False],['Individual']
18856,2017-06-08,chainsaw,50,21,Saint John,[False],['Contractor']
18857,2017-06-08,hammerdrill,30,6,Saint John,[False],['Contractor']
18858,2017-06-08,hardwoodnailer,50,4,Saint John,[False],['Contractor']
18859,2017-06-08,roofnailer,40,34,Anjou,[False],['Contractor']
18860,2017-06-08,beltsander,30,5,Kitchener,[False],['Contractor']
18861,2017-06-08,5tonexcavator,1300,11,Ottawa East,[False],['Contractor']
18862,2017-06-08,2tonexcavator,700,2,Ottawa East,[False],['Individual']
18863,2017-06-08,30lbairbreaker,70,2,Lethbridge,[False],['Individual']
18864,2017-06-08,1tonexcavator,900,5,Toronto,[True],['Contractor']
18865,2017-06-08,vortexfan,50,5,Edmonton,[False],['Contractor']
18866,2017-06-08,100kwgenerator,900,3,Toronto,[False],['Contractor']
18867,2017-06-08,hardwoodnailer,50,41,Medicine Hat,[False],['Individual']
18868,2017-06-08,platecompactor,200,1,Taber,[False],['Contractor']
18869,2017-06-09,trenchroller,400,1,Ottawa East,[False],['Contractor']
18870,2017-06-09,84smoothroller,850,2,Toronto,[False],['Contractor']
18871,2017-06-09,2tonexcavator,700,11,Toronto,[False],['Individual']
18872,2017-06-09,10fteasyfence,25,1,Calgary,[False],['Contractor']
18873,2017-06-09,platecompactor,200,28,Ottawa East,[False],['Individual']
18874,2017-06-09,45ftboomlift,450,13,Bolton,[False],['Contractor']
18875,2017-06-09,12ftscissorlift,250,5,Kitchener,[False],['Individual']
18876,2017-06-09,platecompactor,200,48,Edmonton,[False],['Contractor']
18877,2017-06-09,finishnailer,40,21,Mississauga,[False],['Contractor']
18878,2017-06-09,45ftboomlift,450,34,Oshawa,[False],['Contractor']
18879,2017-06-09,12ftscissorlift,250,1,Kitchener,[False],['Contractor']
18880,2017-06-09,34ftboomlift,400,1,Surrey,[False],['Contractor']
18881,2017-06-09,recipsaw,30,15,Chilliwack,[False],['Contractor']
18882,2017-06-09,lawnroller,20,47,Chilliwack,[False],['Contractor']
18883,2017-06-09,2tonexcavator,700,7,Edmonton,[False],['Contractor']
18884,2017-06-09,5tonexcavator,1300,4,Bolton,[True],['Contractor']
18885,2017-06-09,84smoothroller,850,3,Ottawa East,[False],['Contractor']
18886,2017-06-09,trenchroller,400,4,Oshawa,[False],['Contractor']
18887,2017-06-09,lawnroller,20,5,Saint John,[False],['Contractor']
18888,2017-06-09,2tonexcavator,700,11,Ottawa Downtown,[False],['Individual']
18889,2017-06-09,jigsaw,25,1,Dartmouth,[False],['Contractor']
18890,2017-06-09,chainsaw,50,2,Brossard,[False],['Individual']
18891,2017-06-10,40fttelehandler,750,3,Edmonton,[False],['Contractor']
18892,2017-06-10,8drumsander,75,1,Dartmouth,[False],['Individual']
18893,2017-06-10,10ftcrowdfence,25,1,Leduc,[False],['Contractor']
18894,2017-06-10,grinder,30,8,Calgary,[False],['Contractor']
18895,2017-06-10,lawnroller,20,2,Saint John,[False],['Individual']
18896,2017-06-10,1000psiwasher,75,2,Ottawa Nepean,[False],['Contractor']
18897,2017-06-10,66padroller,700,2,Anjou,[False],['Contractor']
18898,2017-06-10,impactwrench,40,2,Barrie,[False],['Contractor']
18899,2017-06-10,1tonexcavator,900,3,Ottawa East,[False],['Contractor']
18900,2017-06-10,10ftcrowdfence,25,19,Toronto,[False],['Contractor']
18901,2017-06-10,8drumsander,75,4,Lethbridge,[False],['Contractor']
18902,2017-06-10,beltsander,30,1,Dartmouth,[False],['Contractor']
18903,2017-06-10,16ftscissorlift,300,32,St-Laurent,[False],['Individual']
18904,2017-06-10,34ftboomlift,400,10,Barrie,[False],['Individual']
18905,2017-06-10,vortexfan,50,9,Calgary,[True],['Contractor']
18906,2017-06-10,hammerdrill,30,2,Saint John,[False],['Contractor']
18907,2017-06-11,40fttelehandler,750,50,Ottawa Nepean,[False],['Contractor']
18908,2017-06-11,circularsaw,30,28,Lethbridge,[False],['Contractor']
18909,2017-06-11,30lbairbreaker,70,2,Leduc,[False],['Contractor']
18910,2017-06-11,34ftboomlift,400,5,Ottawa Nepean,[False],['Contractor']
18911,2017-06-11,beltsander,30,10,Saint John,[False],['Contractor']
18912,2017-06-11,19fttelehandler,600,2,Ottawa Downtown,[False],['Contractor']
18913,2017-06-11,circularsaw,30,41,Bolton,[False],['Contractor']
18914,2017-06-11,impactwrench,40,22,Brossard,[False],['Contractor']
18915,2017-06-11,grinder,30,50,Medicine Hat,[False],['Individual']
18916,2017-06-11,3000wgenerator,200,8,Vancouver,[False],['Contractor']
18917,2017-06-11,chainsaw,50,38,Bolton,[False],['Contractor']
18918,2017-06-11,draincleaner,15,16,Chilliwack,[False],['Contractor']
18919,2017-06-11,hammerdrill,30,43,Taber,[False],['Contractor']
18920,2017-06-11,jumpingjack,80,3,Edmonton,[False],['Contractor']
18921,2017-06-11,100kwgenerator,900,3,Kitchener,[False],['Contractor']
18922,2017-06-11,10kwgenerator,500,37,Edmonton,[False],['Individual']
18923,2017-06-11,12ftscissorlift,250,5,Calgary,[False],['Contractor']
18924,2017-06-11,30lbairbreaker,70,3,Medicine Hat,[True],['Contractor']
18925,2017-06-11,100kwgenerator,900,4,Saint John,[False],['Individual']
18926,2017-06-11,10ftcrowdfence,25,1,Saint John,[False],['Contractor']
18927,2017-06-11,pedestalfan,30,4,Anjou,[False],['Individual']
18928,2017-06-11,draincleaner,15,1,Brossard,[False],['Contractor']
18929,2017-06-11,vortexfan,50,5,Chilliwack,[False],['Contractor']
18930,2017-06-11,revplatecompactor,225,4,Kitchener,[False],['Contractor']
18931,2017-06-11,roofnailer,40,34,Mississauga,[False],['Individual']
18932,2017-06-11,10ftcrowdfence,25,4,Oshawa,[False],['Contractor']
18933,2017-06-11,17lbairbreaker,60,10,Dartmouth,[False],['Contractor']
18934,2017-06-12,recipsaw,30,3,Bolton,[False],['Staff']
18935,2017-06-12,10ftscissorlift,200,43,Ottawa Nepean,[False],['Contractor']
18936,2017-06-12,revplatecompactor,225,22,Vancouver,[False],['Individual']
18937,2017-06-12,16ftscissorlift,300,1,Taber,[False],['Individual']
18938,2017-06-12,100kwgenerator,900,4,Ottawa East,[False],['Contractor']
18939,2017-06-12,66padroller,700,30,Barrie,[False],['Contractor']
18940,2017-06-12,grinder,30,3,Taber,[False],['Contractor']
18941,2017-06-12,pedestalfan,30,36,Ottawa Downtown,[False],['Individual']
18942,2017-06-12,recipsaw,30,5,Dartmouth,[False],['Contractor']
18943,2017-06-12,1tonexcavator,900,3,Dartmouth,[False],['Contractor']
18944,2017-06-12,3000wgenerator,200,8,Vancouver,[True],['Staff']
18945,2017-06-12,jigsaw,25,23,Leduc,[False],['Contractor']
18946,2017-06-12,1tonexcavator,900,2,Calgary,[True],['Contractor']
18947,2017-06-12,messageboard,200,2,Calgary,[False],['Contractor']
18948,2017-06-12,10kwgenerator,500,4,Ottawa Nepean,[False],['Contractor']
18949,2017-06-12,12ftscissorlift,250,1,Ottawa Nepean,[False],['Individual']
18950,2017-06-12,30lbairbreaker,70,3,Leduc,[False],['Contractor']
18951,2017-06-12,lawnroller,20,32,Medicine Hat,[False],['Individual']
18952,2017-06-12,10kwgenerator,500,1,Surrey,[False],['Contractor']
18953,2017-06-12,hardwoodnailer,50,36,Taber,[False],['Contractor']
18954,2017-06-12,5tonexcavator,1300,1,Anjou,[False],['Individual']
18955,2017-06-12,grinder,30,2,Taber,[False],['Contractor']
18956,2017-06-12,100kwgenerator,900,50,St-Laurent,[False],['Contractor']
18957,2017-06-13,19fttelehandler,600,5,Leduc,[False],['Contractor']
18958,2017-06-13,30lbairbreaker,70,7,Saint John,[False],['Contractor']
18959,2017-06-13,draincleaner,15,2,Brossard,[False],['Contractor']
18960,2017-06-13,45ftboomlift,450,34,Edmonton,[False],['Individual']
18961,2017-06-13,84smoothroller,850,3,Kitchener,[False],['Contractor']
18962,2017-06-13,19fttelehandler,600,3,Edmonton,[False],['Contractor']
18963,2017-06-13,2tonexcavator,700,4,Mississauga,[False],['Contractor']
18964,2017-06-13,5000lbforklift,450,9,Oshawa,[False],['Contractor']
18965,2017-06-13,30lbairbreaker,70,4,Vancouver,[False],['Contractor']
18966,2017-06-13,10fteasyfence,25,12,Anjou,[False],['Individual']
18967,2017-06-13,5000lbforklift,450,4,Kitchener,[False],['Individual']
18968,2017-06-13,1tonexcavator,900,4,Leduc,[False],['Contractor']
18969,2017-06-13,lawnroller,20,2,Leduc,[False],['Contractor']
18970,2017-06-13,5000lbforklift,450,49,Ottawa East,[False],['Contractor']
18971,2017-06-13,grinder,30,2,Saint John,[False],['Staff']
18972,2017-06-13,hardwoodnailer,50,3,Barrie,[False],['Contractor']
18973,2017-06-13,impactwrench,40,3,Leduc,[False],['Contractor']
18974,2017-06-13,beltsander,30,4,Ottawa East,[False],['Contractor']
18975,2017-06-13,lawnroller,20,1,Langley,[False],['Contractor']
18976,2017-06-13,17lbairbreaker,60,6,Leduc,[False],['Contractor']
18977,2017-06-13,17lbairbreaker,60,6,Surrey,[False],['Contractor']
18978,2017-06-13,circularsaw,30,2,Brossard,[False],['Contractor']
18979,2017-06-13,hammerdrill,30,10,Langley,[False],['Individual']
18980,2017-06-13,recipsaw,30,2,Taber,[False],['Contractor']
18981,2017-06-13,vortexfan,50,2,Edmonton,[False],['Contractor']
18982,2017-06-13,chainsaw,50,7,Brossard,[False],['Contractor']
18983,2017-06-14,recipsaw,30,8,Dartmouth,[False],['Contractor']
18984,2017-06-14,10kwgenerator,500,3,Barrie,[False],['Contractor']
18985,2017-06-14,17lbairbreaker,60,30,Lethbridge,[False],['Individual']
18986,2017-06-14,trenchroller,400,36,Bracebridge,[False],['Contractor']
18987,2017-06-14,beltsander,30,22,Chilliwack,[False],['Individual']
18988,2017-06-14,lawnroller,20,13,Taber,[False],['Contractor']
18989,2017-06-14,40smoothroller,500,44,Vancouver,[False],['Individual']
18990,2017-06-14,5000lbforklift,450,3,Leduc,[False],['Contractor']
18991,2017-06-14,2tonexcavator,700,1,Chilliwack,[False],['Contractor']
18992,2017-06-14,2tonexcavator,700,4,Edmonton,[False],['Contractor']
18993,2017-06-14,10ftcrowdfence,25,35,Oshawa,[False],['Staff']
18994,2017-06-14,hardwoodnailer,50,32,Saint John,[False],['Contractor']
18995,2017-06-14,8drumsander,75,2,Brossard,[False],['Individual']
18996,2017-06-14,100kwgenerator,900,5,Chilliwack,[False],['Contractor']
18997,2017-06-14,hammerdrill,30,5,Saint John,[False],['Contractor']
18998,2017-06-14,10fteasyfence,25,1,Ottawa Downtown,[False],['Contractor']
18999,2017-06-14,finishnailer,40,2,Ottawa Downtown,[False],['Contractor']
19000,2017-06-14,vortexfan,50,4,Vancouver,[False],['Contractor']
19001,2017-06-14,17lbairbreaker,60,3,Mississauga,[False],['Contractor']
19002,2017-06-15,66padroller,700,4,Chilliwack,[False],['Contractor']
19003,2017-06-15,40smoothroller,500,20,Ottawa Nepean,[False],['Contractor']
19004,2017-06-15,2tonexcavator,700,4,Vancouver,[False],['Contractor']
19005,2017-06-15,roofnailer,40,1,Saint John,[False],['Contractor']
19006,2017-06-15,40smoothroller,500,37,Barrie,[False],['Contractor']
19007,2017-06-15,8drumsander,75,6,Leduc,[False],['Contractor']
19008,2017-06-15,grinder,30,8,Medicine Hat,[False],['Contractor']
19009,2017-06-15,hammerdrill,30,9,Maple Ridge,[False],['Contractor']
19010,2017-06-15,5tonexcavator,1300,9,Oshawa,[False],['Contractor']
19011,2017-06-15,circularsaw,30,2,Dartmouth,[False],['Individual']
19012,2017-06-15,hardwoodnailer,50,29,Barrie,[False],['Contractor']
19013,2017-06-15,84smoothroller,850,4,Bracebridge,[False],['Contractor']
19014,2017-06-15,lawnroller,20,2,Brossard,[False],['Individual']
19015,2017-06-15,10ftcrowdfence,25,3,Bolton,[False],['Contractor']
19016,2017-06-15,19fttelehandler,600,1,Taber,[False],['Contractor']
19017,2017-06-15,jigsaw,25,23,Chilliwack,[False],['Individual']
19018,2017-06-15,messageboard,200,4,Mississauga,[False],['Contractor']
19019,2017-06-15,beltsander,30,1,Brossard,[False],['Contractor']
19020,2017-06-15,84smoothroller,850,1,Calgary,[False],['Contractor']
19021,2017-06-15,34ftboomlift,400,11,Bracebridge,[False],['Contractor']
19022,2017-06-16,platecompactor,200,2,Chilliwack,[False],['Contractor']
19023,2017-06-16,12ftscissorlift,250,3,Oshawa,[False],['Contractor']
19024,2017-06-16,3000wgenerator,200,5,Anjou,[False],['Contractor']
19025,2017-06-16,draincleaner,15,27,Dartmouth,[False],['Individual']
19026,2017-06-16,1tonexcavator,900,25,Kitchener,[False],['Contractor']
19027,2017-06-16,draincleaner,15,2,Saint John,[False],['Contractor']
